row_index,role
21900,challenge
21901,train
21902,val
21903,challenge
21904,train
21905,train
21906,train
21907,train
21908,val
21909,calibration
21910,train
21911,train
21912,train
21913,val
21914,train
21915,val
21916,train
21917,train
21918,challenge
21919,train
21920,calibration
21921,challenge
21922,train
21923,calibration
21924,calibration
21925,train
21926,challenge
21927,train
21928,train
21929,val
21930,train
21931,val
21932,train
21933,train
21934,challenge
21935,train
21936,train
21937,val
21938,train
21939,val
21940,train
21941,train
21942,train
21943,train
21944,challenge
21945,calibration
21946,val
21947,train
21948,train
21949,train
21950,train
21951,train
21952,train
21953,calibration
21954,val
21955,train
21956,train
21957,calibration
21958,val
21959,calibration
21960,calibration
21961,challenge
21962,val
21963,train
21964,val
21965,challenge
21966,train
21967,challenge
21968,train
21969,train
21970,val
21971,challenge
21972,train
21973,train
21974,calibration
21975,train
21976,train
21977,train
21978,train
21979,train
21980,challenge
21981,train
21982,train
21983,train
21984,train
21985,train
21986,challenge
21987,train
21988,val
21989,train
21990,calibration
21991,train
21992,val
21993,train
21994,calibration
21995,val
21996,challenge
21997,val
21998,train
21999,train
22000,train
22001,train
22002,val
22003,train
22004,train
22005,train
22006,train
22007,val
22008,train
22009,train
22010,val
22011,train
22012,train
22013,val
22014,train
22015,train
22016,train
22017,train
22018,train
22019,train
22020,train
22021,val
22022,val
22023,train
22024,train
22025,train
22026,challenge
22027,train
22028,train
22029,train
22030,train
22031,train
22032,val
22033,train
22034,val
22035,train
22036,val
22037,challenge
22038,train
22039,calibration
22040,train
22041,train
22042,train
22043,train
22044,challenge
22045,calibration
22046,train
22047,calibration
22048,val
22049,challenge
22050,train
22051,challenge
22052,train
22053,challenge
22054,val
22055,calibration
22056,train
22057,train
22058,train
22059,train
22060,train
22061,train
22062,train
22063,val
22064,train
22065,challenge
22066,calibration
22067,train
22068,train
22069,train
22070,train
22071,train
22072,train
22073,val
22074,train
22075,challenge
22076,train
22077,calibration
22078,train
22079,train
22080,train
22081,challenge
22082,train
22083,calibration
22084,val
22085,val
22086,train
22087,val
22088,train
22089,train
22090,train
22091,calibration
22092,val
22093,train
22094,train
22095,train
22096,train
22097,train
22098,val
22099,train
22100,train
22101,train
22102,train
22103,train
22104,val
22105,train
22106,val
22107,train
22108,calibration
22109,train
22110,val
22111,train
22112,val
22113,val
22114,train
22115,val
22116,train
22117,val
22118,challenge
22119,challenge
22120,train
22121,challenge
22122,train
22123,train
22124,train
22125,challenge
22126,train
22127,train
22128,train
22129,train
22130,train
22131,train
22132,train
22133,train
22134,train
22135,calibration
22136,train
22137,train
22138,train
22139,challenge
22140,challenge
22141,val
22142,calibration
22143,train
22144,train
22145,train
22146,challenge
22147,val
22148,calibration
22149,challenge
22150,train
22151,train
22152,train
22153,challenge
22154,challenge
22155,challenge
22156,val
22157,train
22158,train
22159,val
22160,train
22161,train
22162,train
22163,train
22164,train
22165,train
22166,challenge
22167,val
22168,train
22169,challenge
22170,val
22171,train
22172,train
22173,train
22174,challenge
22175,calibration
22176,train
22177,val
22178,challenge
22179,challenge
22180,train
22181,train
22182,train
22183,train
22184,challenge
22185,challenge
22186,train
22187,calibration
22188,train
22189,train
22190,train
22191,val
22192,train
22193,train
22194,train
22195,train
22196,train
22197,calibration
22198,val
22199,train
22200,calibration
22201,calibration
22202,train
22203,train
22204,val
22205,calibration
22206,train
22207,train
22208,train
22209,train
22210,challenge
22211,train
22212,train
22213,val
22214,train
22215,calibration
22216,calibration
22217,train
22218,train
22219,val
22220,train
22221,train
22222,challenge
22223,train
22224,challenge
22225,calibration
22226,train
22227,val
22228,challenge
22229,calibration
22230,train
22231,challenge
22232,calibration
22233,calibration
22234,val
22235,train
22236,calibration
22237,calibration
22238,train
22239,val
22240,train
22241,train
22242,challenge
22243,train
22244,train
22245,calibration
22246,train
22247,calibration
22248,train
22249,challenge
22250,train
22251,train
22252,train
22253,challenge
22254,train
22255,calibration
22256,train
22257,val
22258,train
22259,calibration
22260,val
22261,calibration
22262,calibration
22263,val
22264,val
22265,train
22266,train
22267,train
22268,challenge
22269,train
22270,calibration
22271,train
22272,train
22273,train
22274,train
22275,train
22276,train
22277,val
22278,train
22279,val
22280,train
22281,train
22282,val
22283,train
22284,val
22285,val
22286,challenge
22287,challenge
22288,train
22289,train
22290,challenge
22291,train
22292,train
22293,val
22294,train
22295,calibration
22296,train
22297,challenge
22298,train
22299,train
22300,train
22301,train
22302,calibration
22303,train
22304,challenge
22305,val
22306,calibration
22307,train
22308,calibration
22309,train
22310,calibration
22311,challenge
22312,val
22313,train
22314,challenge
22315,challenge
22316,train
22317,train
22318,calibration
22319,calibration
22320,calibration
22321,train
22322,train
22323,train
22324,train
22325,train
22326,challenge
22327,val
22328,train
22329,val
22330,val
22331,train
22332,val
22333,train
22334,calibration
22335,train
22336,train
22337,val
22338,train
22339,val
22340,train
22341,calibration
22342,train
22343,train
22344,train
22345,train
22346,challenge
22347,train
22348,train
22349,val
22350,train
22351,train
22352,train
22353,train
22354,train
22355,train
22356,val
22357,val
22358,train
22359,train
22360,train
22361,train
22362,train
22363,train
22364,val
22365,val
22366,calibration
22367,train
22368,val
22369,challenge
22370,train
22371,train
22372,challenge
22373,challenge
22374,train
22375,challenge
22376,train
22377,train
22378,train
22379,challenge
22380,train
22381,train
22382,val
22383,train
22384,train
22385,train
22386,train
22387,train
22388,train
22389,train
22390,calibration
22391,val
22392,train
22393,calibration
22394,challenge
22395,train
22396,train
22397,train
22398,train
22399,train
22400,calibration
22401,challenge
22402,val
22403,train
22404,challenge
22405,train
22406,train
22407,train
22408,train
22409,val
22410,train
22411,calibration
22412,challenge
22413,challenge
22414,train
22415,train
22416,train
22417,train
22418,challenge
22419,challenge
22420,train
22421,train
22422,train
22423,calibration
22424,calibration
22425,train
22426,train
22427,train
22428,train
22429,val
22430,train
22431,train
22432,train
22433,challenge
22434,train
22435,train
22436,train
22437,train
22438,val
22439,val
22440,train
22441,train
22442,train
22443,calibration
22444,challenge
22445,calibration
22446,train
22447,train
22448,train
22449,train
22450,train
22451,calibration
22452,train
22453,train
22454,train
22455,train
22456,train
22457,calibration
22458,train
22459,calibration
22460,challenge
22461,train
22462,val
22463,train
22464,train
22465,train
22466,train
22467,challenge
22468,train
22469,challenge
22470,train
22471,train
22472,val
22473,train
22474,challenge
22475,val
22476,train
22477,train
22478,train
22479,train
22480,train
22481,train
22482,train
22483,train
22484,val
22485,calibration
22486,val
22487,train
22488,calibration
22489,val
22490,train
22491,challenge
22492,train
22493,train
22494,train
22495,train
22496,train
22497,train
22498,train
22499,train
22500,calibration
22501,val
22502,challenge
22503,train
22504,train
22505,train
22506,train
22507,challenge
22508,train
22509,calibration
22510,calibration
22511,train
22512,train
22513,challenge
22514,train
22515,val
22516,calibration
22517,challenge
22518,train
22519,train
22520,train
22521,train
22522,challenge
22523,challenge
22524,train
22525,train
22526,calibration
22527,train
22528,calibration
22529,challenge
22530,train
22531,train
22532,val
22533,calibration
22534,train
22535,train
22536,challenge
22537,train
22538,val
22539,train
22540,train
22541,train
22542,train
22543,train
22544,calibration
22545,train
22546,train
22547,calibration
22548,train
22549,val
22550,calibration
22551,train
22552,challenge
22553,train
22554,challenge
22555,val
22556,val
22557,challenge
22558,challenge
22559,train
22560,train
22561,train
22562,train
22563,val
22564,train
22565,val
22566,train
22567,calibration
22568,train
22569,train
22570,challenge
22571,train
22572,calibration
22573,challenge
22574,train
22575,train
22576,train
22577,train
22578,train
22579,train
22580,train
22581,train
22582,challenge
22583,train
22584,train
22585,train
22586,train
22587,train
22588,val
22589,calibration
22590,train
22591,train
22592,train
22593,train
22594,train
22595,val
22596,train
22597,train
22598,train
22599,train
22600,train
22601,challenge
22602,challenge
22603,train
22604,val
22605,train
22606,train
22607,train
22608,train
22609,val
22610,train
22611,challenge
22612,train
22613,val
22614,val
22615,challenge
22616,val
22617,train
22618,calibration
22619,calibration
22620,train
22621,train
22622,val
22623,train
22624,challenge
22625,train
22626,train
22627,calibration
22628,calibration
22629,train
22630,val
22631,train
22632,calibration
22633,train
22634,train
22635,challenge
22636,train
22637,val
22638,val
22639,challenge
22640,train
22641,val
22642,train
22643,train
22644,val
22645,calibration
22646,train
22647,val
22648,challenge
22649,val
22650,train
22651,train
22652,train
22653,challenge
22654,train
22655,calibration
22656,train
22657,train
22658,val
22659,challenge
22660,train
22661,calibration
22662,train
22663,challenge
22664,train
22665,train
22666,calibration
22667,train
22668,train
22669,train
22670,val
22671,calibration
22672,train
22673,train
22674,train
22675,train
22676,val
22677,train
22678,train
22679,calibration
22680,train
22681,train
22682,train
22683,challenge
22684,train
22685,train
22686,train
22687,challenge
22688,val
22689,val
22690,calibration
22691,val
22692,calibration
22693,train
22694,train
22695,val
22696,train
22697,train
22698,train
22699,train
22700,train
22701,train
22702,train
22703,val
22704,train
22705,val
22706,val
22707,train
22708,challenge
22709,train
22710,train
22711,train
22712,train
22713,calibration
22714,train
22715,train
22716,challenge
22717,val
22718,challenge
22719,challenge
22720,val
22721,train
22722,train
22723,val
22724,train
22725,val
22726,train
22727,train
22728,train
22729,train
22730,train
22731,train
22732,challenge
22733,train
22734,challenge
22735,challenge
22736,train
22737,challenge
22738,val
22739,challenge
22740,challenge
22741,train
22742,train
22743,train
22744,train
22745,train
22746,train
22747,train
22748,calibration
22749,val
22750,train
22751,train
22752,challenge
22753,train
22754,calibration
22755,challenge
22756,challenge
22757,train
22758,val
22759,train
22760,train
22761,train
22762,calibration
22763,train
22764,train
22765,train
22766,train
22767,train
22768,calibration
22769,challenge
22770,challenge
22771,train
22772,train
22773,train
22774,train
22775,train
22776,train
22777,train
22778,train
22779,train
22780,train
22781,train
22782,train
22783,train
22784,val
22785,challenge
22786,train
22787,challenge
22788,train
22789,train
22790,val
22791,train
22792,challenge
22793,calibration
22794,challenge
22795,calibration
22796,train
22797,train
22798,train
22799,val
22800,challenge
22801,val
22802,train
22803,calibration
22804,train
22805,challenge
22806,calibration
22807,train
22808,challenge
22809,challenge
22810,calibration
22811,train
22812,challenge
22813,train
22814,train
22815,train
22816,train
22817,train
22818,challenge
22819,train
22820,val
22821,val
22822,challenge
22823,train
22824,train
22825,calibration
22826,val
22827,train
22828,train
22829,train
22830,val
22831,challenge
22832,train
22833,calibration
22834,train
22835,val
22836,train
