hgnc_symbol,role
TRAF2,train
TRAF3,train
TRAF3IP2,train
TRAF3IP3,train
TRAF4,train
TRAF5,challenge
TRAF6,train
TRAF7,train
TRAFD1,train
TRAK1,train
TRAK2,calibration
TRAM1,challenge
TRAM2,challenge
TRANK1,train
TRAP1,calibration
TRAPPC10,challenge
TRAPPC11,challenge
TRAPPC12,challenge
TRAPPC13,train
TRAPPC14,challenge
TRAPPC2,challenge
TRAPPC2L,train
TRAPPC3,challenge
TRAPPC4,train
TRAPPC6A,challenge
TRAPPC6B,challenge
TRAPPC8,challenge
TRAPPC9,challenge
TRAT1,train
TRDMT1,train
TREM1,train
TREML1,train
TREML2,val
TRERF1,train
TREX1,train
TRIB1,challenge
TRIB2,train
TRIB3,train
TRIM13,train
TRIM14,train
TRIM16,train
TRIM17,challenge
TRIM2,train
TRIM21,train
TRIM22,train
TRIM23,train
TRIM24,train
TRIM25,challenge
TRIM26,challenge
TRIM27,challenge
TRIM28,challenge
TRIM3,train
TRIM32,challenge
TRIM33,train
TRIM34,train
TRIM35,train
TRIM37,train
TRIM38,train
TRIM39,train
TRIM4,challenge
TRIM41,val
TRIM44,challenge
TRIM46,val
TRIM47,train
TRIM5,train
TRIM52,val
TRIM56,train
TRIM58,train
TRIM59,train
TRIM61,train
TRIM62,train
TRIM65,train
TRIM66,train
TRIM68,challenge
TRIM69,train
TRIM74,train
TRIM8,val
TRIO,train
TRIP10,val
TRIP11,train
TRIP12,train
TRIP13,train
TRIP4,challenge
TRIP6,train
TRIQK,train
TRIR,train
TRIT1,challenge
TRMO,train
TRMT1,train
TRMT10A,train
TRMT10B,val
TRMT10C,val
TRMT11,train
TRMT13,calibration
TRMT1L,val
TRMT2A,train
TRMT2B,train
TRMT44,challenge
TRMT6,challenge
TRMT61A,challenge
TRMT61B,val
TRMU,train
TRNAU1AP,val
TROAP,train
TRPC1,train
TRPC4AP,train
TRPM2,train
TRPM7,train
TRPS1,train
TRPT1,train
TRPV2,challenge
TRRAP,train
TRUB1,challenge
TRUB2,train
TSC1,train
TSC2,train
TSC22D1,train
TSC22D2,train
TSC22D3,train
TSC22D4,train
TSEN15,train
TSEN2,val
TSEN34,val
TSFM,train
TSGA10,train
TSHR,train
TSHZ1,train
TSHZ3,train
TSKU,calibration
TSLIG1,train
TSLIG2,val
TSLIG3A,train
TSLIG3B,train
TSLIG3C,val
TSLP,train
TSN,train
TSNARE1,train
TSNAX,train
TSPAN14,train
TSPAN15,train
TSPAN17,challenge
TSPAN18,train
TSPAN2,train
TSPAN3,train
TSPAN31,train
TSPAN32,val
TSPAN33,train
TSPAN4,train
TSPAN5,challenge
TSPAN6,train
TSPAN8,challenge
TSPAN9,train
TSPO,train
TSPO2,train
TSPOAP1,val
TSPYL1,challenge
TSPYL2,train
TSPYL4,challenge
TSPYL5,challenge
TSR2,val
TSR3,train
TSSC4,challenge
TSSK4,train
TSSK6,train
TST,train
TSTD1,train
TSTD2,val
TSTD3P,train
TTBK2,train
TTC12,train
TTC13,train
TTC14,train
TTC16,train
TTC17,train
TTC19,challenge
TTC21A,val
TTC21B,train
TTC22,train
TTC24,train
TTC28,train
TTC3,train
TTC31,val
TTC32,train
TTC33,train
TTC34,train
TTC38,val
TTC39B,val
TTC39C,train
TTC4,train
TTC5,challenge
TTC7A,train
TTC7B,train
TTC8,train
TTC9,train
TTC9C,train
TTF1,train
TTI2,train
TTL,train
TTLL1,train
TTLL11,train
TTLL12,challenge
TTLL2,train
TTLL3,train
TTLL4,val
TTLL5,train
TTN,train
TTPAL,train
TTYH2,val
TTYH3,val
TUB,train
TUBA1A,train
TUBA1C,train
TUBA4A,train
TUBA8,train
TUBB1,train
TUBB2A,train
TUBB4B,train
TUBB6,train
TUBD1,challenge
TUBE1,val
TUBG2,train
TUFM,train
TUFT1,train
TULP2,train
TUSC2,challenge
TUT4,train
TUT7,challenge
TVP23A,train
TVP23B,train
TVP23C,train
TWF1,challenge
TWF2,challenge
TWIST1,train
TWIST2,train
TWNK,train
TWSG1,challenge
TXK,train
TXLNA,challenge
TXLNB,train
TXLNG,challenge
TXN2,challenge
TXNDC11,train
TXNDC12,train
TXNDC15,train
TXNDC16,val
TXNDC17,train
TXNDC5,challenge
TXNDC9,train
TXNIP,train
TXNL1,train
TXNL4B,challenge
TXNRD1,challenge
TXNRD2,train
TYK2,train
TYMP,train
TYROBP,challenge
TYSND1,val
TYW1,train
TYW1B,train
TYW2,val
TYW3,challenge
TYW5,train
U2AF1L4,train
U2SURP,calibration
UACA,train
UAP1,val
UAP1L1,train
UBA2,train
UBA5,train
UBA6,val
UBA7,train
UBAC1,train
UBAC2,train
UBALD1,val
UBAP1L,val
UBAP2,train
UBAP2L,train
UBASH3A,val
UBASH3B,train
UBB,train
UBC,train
UBE2A,calibration
UBE2B,calibration
UBE2C,val
UBE2D1,calibration
UBE2D2,calibration
UBE2D3,calibration
UBE2D4,calibration
UBE2E1,train
UBE2E2,train
UBE2E3,train
UBE2F,train
UBE2G1,calibration
UBE2G2,train
UBE2H,train
UBE2I,calibration
UBE2J1,train
UBE2J2,train
UBE2K,calibration
UBE2L3,calibration
UBE2L6,calibration
UBE2M,challenge
UBE2N,calibration
UBE2O,challenge
UBE2Q1,train
UBE2Q2,val
UBE2R2,calibration
UBE2S,train
UBE2T,val
UBE2V1,calibration
UBE2V2,calibration
UBE2W,train
UBE2Z,train
UBE3A,train
UBE3B,challenge
UBE3C,challenge
UBE3D,challenge
UBE4A,challenge
UBE4B,train
UBFD1,challenge
UBIAD1,train
UBL3,train
UBL4A,challenge
UBL7,train
UBLCP1,val
UBN1,challenge
UBN2,train
UBOX5,train
UBP1,val
UBQLN1,train
UBQLN2,train
UBQLN4,train
UBQLNL,calibration
UBR1,train
UBR2,train
UBR3,train
UBR4,train
UBR5,train
UBR7,train
UBTD1,train
UBTD2,train
UBTF,train
UBXN1,train
UBXN11,train
UBXN2A,challenge
UBXN2B,challenge
UBXN4,train
UBXN6,challenge
UBXN7,train
UBXN8,calibration
UCHL3,train
UCHL5,train
UCK1,train
UCK2,train
UCKL1,train
UCN,train
UCP2,challenge
UCP3,challenge
UEVLD,val
UFC1,train
UFL1,train
UFM1,train
UFSP1,train
UFSP2,train
UGCG,val
UGDH,train
UGGT1,challenge
UGP2,train
UHMK1,challenge
UHRF1,train
UHRF2,train
UIMC1,calibration
ULBP1,train
ULBP2,train
ULK1,val
ULK2,val
ULK3,train
ULK4,train
UMPS,challenge
UNC119,train
UNC119B,train
UNC13A,train
UNC13D,train
UNC45A,train
UNC50,train
UNC5CL,val
UNC93B1,train
UNCX,train
UNG,train
UNK,train
UNKL,train
UPF2,challenge
UPF3A,challenge
UPF3B,challenge
UPK3BL1,train
UPP1,train
UPRT,train
UQCC1,train
UQCC2,val
UQCC3,train
UQCC4,train
UQCC5,train
UQCC6,train
UQCR10,challenge
UQCR11,val
UQCRB,calibration
UQCRC1,train
UQCRC2,train
UQCRH,train
UQCRHL,train
UQCRQ,calibration
URB1,train
URB2,train
URGCP,train
URI1,train
URM1,challenge
UROD,train
UROS,train
USB1,val
USF1,train
USF2,train
USF3,train
USO1,train
USP1,calibration
USP10,calibration
USP11,challenge
USP12,train
USP13,calibration
USP14,train
USP15,challenge
USP16,train
USP18,challenge
USP19,train
USP20,train
USP21,train
USP22,train
USP24,challenge
USP25,val
USP27X,train
USP28,train
USP3,train
USP30,challenge
USP32,train
USP33,train
USP34,train
USP35,train
USP36,challenge
USP38,train
USP39,train
USP4,challenge
USP40,train
USP41P,challenge
USP42,challenge
USP44,train
USP45,train
USP46,train
USP47,train
USP48,train
USP51,train
USP53,calibration
USP6NL,calibration
USP7,challenge
USP9X,train
UST,train
UTP14C,challenge
UTP23,challenge
UTP25,train
UTP4,challenge
UTP6,val
UTS2,calibration
UTY,calibration
UVRAG,val
UVSSA,challenge
UXS1,val
UXT,train
VAC14,train
VAMP1,train
VAMP2,train
VAMP3,train
VAMP4,train
VAMP5,train
VAMP7,val
VAMP8,train
VANGL1,train
VAPA,calibration
VAPB,train
VARS2,train
VASH1,challenge
VASP,train
VAT1,train
VAV1,train
VAV3,train
VAX1,train
VAX2,train
VBP1,train
VCAN,train
VCF1,train
VCF2,train
VCL,train
VCPIP1,train
VCPKMT,val
VDAC1,train
VDAC2,train
VDAC3,train
VDR,challenge
VEGFA,train
VEGFB,train
VENTX,train
VEZF1,train
VEZT,train
VGLL4,val
VHL,train
VIL1,challenge
VILL,challenge
VIM,train
VIPAS39,train
VIPR1,challenge
VIPR2,challenge
VKORC1,train
VKORC1L1,train
VLDLR,val
VMA12,challenge
VMAC,val
VNN2,train
VOPP1,train
VPREB3,challenge
VPS11,train
VPS13A,challenge
VPS13B,train
VPS13C,challenge
VPS18,train
VPS26A,train
VPS26B,train
VPS26C,challenge
VPS29,train
VPS33A,train
VPS33B,train
VPS35,train
VPS35L,train
VPS37A,challenge
VPS37B,challenge
VPS37C,challenge
VPS39,train
VPS41,train
VPS45,train
VPS4A,challenge
VPS4B,val
VPS50,train
VPS52,challenge
VPS8,train
VPS9D1,train
VRK1,train
VRK2,train
VRK3,val
VSIG1,challenge
VSIG10,challenge
VSIG10L,train
VSIG2,val
VSIR,challenge
VSTM2L,train
VSX1,train
VSX2,train
VTA1,train
VTI1A,train
VTI1B,train
VWA5A,train
VWA7,challenge
VWA8,train
VWCE,train
VWDE,train
VWF,challenge
VXN,train
WAC,challenge
WAPL,train
WARS1,train
WARS2,val
WAS,train
WASF1,train
WASF2,challenge
WASHC1,challenge
WASHC2A,challenge
WASHC2C,challenge
WASHC3,challenge
WASHC4,challenge
WASHC5,challenge
WASL,challenge
WBP1,train
WBP11,train
WBP1L,train
WBP2,train
WBP4,train
WDFY1,train
WDFY2,train
WDFY4,val
WDPCP,train
WDR11,train
WDR13,train
WDR18,calibration
WDR19,train
WDR20,train
WDR24,val
WDR25,val
WDR26,train
WDR27,train
WDR35,train
WDR37,train
WDR41,val
WDR44,train
WDR45B,train
WDR47,val
WDR48,calibration
WDR53,val
WDR54,train
WDR59,val
WDR5B,train
WDR6,train
WDR62,train
WDR7,train
WDR70,val
WDR73,train
WDR76,train
WDR77,challenge
WDR81,challenge
WDR82,train
WDR83,train
WDR83OS,train
WDR86,train
WDR88,val
WDR89,train
WDR90,val
WDR91,val
WDSUB1,train
WDTC1,val
WFDC2,train
WHAMM,challenge
WHR1,val
WHRN,train
WIPF1,train
WIPF2,train
WIPI1,val
WIPI2,train
WIZ,train
WNK1,train
WNT1,challenge
WNT10A,challenge
WNT10B,challenge
WNT16,train
WNT2B,train
WNT7A,train
WNT9A,train
WRAP53,challenge
WRAP73,val
WRN,train
WRNIP1,train
WSB1,train
WSB2,train
WT1,train
WTAP,train
WWC1,challenge
WWC2,train
WWC3,challenge
WWOX,challenge
WWP1,train
WWP2,train
XAF1,train
XBP1,challenge
XCL1,train
XCL2,train
XIAP,train
XIRP1,val
XK,train
XKR6,train
XKR8,challenge
XKRX,train
XPA,train
XPNPEP1,calibration
XPNPEP3,train
XPO4,val
XPO5,val
XPO6,train
XPO7,val
XPOT,train
XPR1,challenge
XRCC1,train
XRCC2,train
XRCC3,val
XRN1,challenge
XRN2,challenge
XRRA1,train
XTBD1,train
XXYLT1,train
XYLB,train
XYLT1,calibration
XYLT2,calibration
YAF2,train
YARS1,train
YARS2,train
YBEY,val
YBX1,train
YBX2,train
YBX3,train
YDJC,challenge
YEATS2,train
YES1,train
YIF1A,train
YIF1B,train
YIPF1,val
YIPF2,val
YIPF3,train
YIPF4,val
YIPF5,train
YIPF6,train
YJEFN3,val
YJU2,train
YJU2B,val
YLPM1,train
YME1L1,challenge
YOD1,train
YPEL1,train
YPEL2,train
YPEL3,train
YPEL4,train
YPEL5,challenge
YRDC,calibration
YTHDC2,train
YTHDF1,train
YTHDF2,train
YTHDF3,train
YWHAB,train
YWHAE,train
YWHAG,train
YWHAH,train
YWHAQ,train
YWHAZ,train
YY1,train
YY1AP1,train
YY2,train
ZACN,train
ZAP70,train
ZBED1,train
ZBED10P,train
ZBED11,train
ZBED2,train
ZBED3,val
ZBED4,train
ZBED5,train
ZBED6,train
ZBED8L,train
ZBP1,challenge
ZBTB1,val
ZBTB10,train
ZBTB12,train
ZBTB14,train
ZBTB16,train
ZBTB17,train
ZBTB18,train
ZBTB2,challenge
ZBTB21,train
ZBTB22,train
ZBTB24,train
ZBTB25,train
ZBTB26,train
ZBTB3,train
ZBTB32,train
ZBTB33,train
ZBTB34,challenge
ZBTB35,train
ZBTB37,challenge
ZBTB38,calibration
ZBTB39,train
ZBTB40,train
ZBTB41,train
ZBTB42,train
ZBTB43,challenge
ZBTB44,train
ZBTB45,val
ZBTB46,train
ZBTB47,challenge
ZBTB48,train
ZBTB49,train
ZBTB5,train
ZBTB6,train
ZBTB7A,train
ZBTB7B,train
ZBTB8A,train
ZBTB8B,val
ZBTB9,train
ZC2HC1A,val
ZC3H10,train
ZC3H11A,train
ZC3H12A,train
ZC3H12B,val
ZC3H12C,calibration
ZC3H12D,train
ZC3H14,challenge
ZC3H15,val
ZC3H3,challenge
ZC3H4,train
ZC3H6,train
ZC3H7A,train
ZC3H7B,train
ZC3HAV1,challenge
ZC3HAV1L,train
ZC3HC1,train
ZC4H2,train
ZCCHC10,train
ZCCHC12,train
ZCCHC14,train
ZCCHC17,challenge
ZCCHC18,train
ZCCHC2,train
ZCCHC24,train
ZCCHC3,val
ZCCHC4,train
ZCCHC7,challenge
ZCCHC8,train
ZCRB1,val
ZCWPW1,train
ZCWPW2,train
ZDBF2,val
ZDHHC11,challenge
ZDHHC11B,challenge
ZDHHC12,challenge
ZDHHC13,challenge
ZDHHC14,challenge
ZDHHC15,challenge
ZDHHC16,train
ZDHHC17,challenge
ZDHHC18,train
ZDHHC2,challenge
ZDHHC20,train
ZDHHC21,challenge
ZDHHC23,val
ZDHHC24,train
ZDHHC3,train
ZDHHC4,challenge
ZDHHC5,train
ZDHHC6,train
ZDHHC7,train
ZDHHC8,train
ZDHHC9,train
ZEB1,train
ZEB2,train
ZER1,train
ZFAND1,train
ZFAND2A,train
ZFAND2B,train
ZFAND3,train
ZFAND4,train
ZFAND5,train
ZFAND6,train
ZFAT,train
ZFC3H1,challenge
ZFHX2,train
ZFHX3,train
ZFHX4,challenge
ZFP1,calibration
ZFP14,calibration
ZFP28,calibration
ZFP3,calibration
ZFP30,calibration
ZFP36,train
ZFP36L1,train
ZFP36L2,train
ZFP37,calibration
ZFP41,train
ZFP42,train
ZFP57,train
ZFP62,calibration
ZFP64,train
ZFP69,train
ZFP69B,calibration
ZFP82,calibration
ZFP90,calibration
ZFP91,train
ZFP92,calibration
ZFPL1,challenge
ZFPM1,calibration
ZFPM2,train
ZFR,train
ZFTA,train
ZFTRAF1,train
ZFX,train
ZFY,train
ZFYVE1,train
ZFYVE16,train
ZFYVE21,train
ZFYVE26,train
ZFYVE27,calibration
ZFYVE28,train
ZFYVE9,train
ZG16,train
ZG16B,train
ZGLP1,train
ZGPAT,train
ZGRF1,calibration
ZHX1,calibration
ZHX1-C8orf76,train
ZHX2,train
ZHX3,train
ZIC1,train
ZIC2,train
ZIC3,train
ZIC4,challenge
ZIC5,train
ZIK1,calibration
ZIM3,calibration
ZKSCAN1,train
ZKSCAN2,challenge
ZKSCAN3,train
ZKSCAN4,train
ZKSCAN5,calibration
ZKSCAN7,train
ZKSCAN8,train
ZMAT1,train
ZMAT3,train
ZMAT4,train
ZMIZ1,calibration
ZMIZ2,calibration
ZMPSTE24,challenge
ZMYM1,train
ZMYM2,train
ZMYM3,train
ZMYM4,train
ZMYM5,train
ZMYM6,val
ZMYND11,train
ZMYND19,train
ZMYND8,train
ZNF10,calibration
ZNF100,calibration
ZNF101,calibration
ZNF106,train
ZNF107,val
ZNF112,calibration
ZNF114,train
ZNF117,calibration
ZNF12,calibration
ZNF121,calibration
ZNF124,calibration
ZNF132,calibration
ZNF133,train
ZNF134,calibration
ZNF135,val
ZNF136,calibration
ZNF138,calibration
ZNF14,calibration
ZNF140,calibration
ZNF141,calibration
ZNF142,challenge
ZNF146,val
ZNF148,calibration
ZNF154,calibration
ZNF155,calibration
ZNF157,calibration
ZNF16,calibration
ZNF160,calibration
ZNF165,train
ZNF169,train
ZNF17,calibration
ZNF174,train
ZNF175,calibration
ZNF177,calibration
ZNF18,train
ZNF180,calibration
ZNF181,calibration
ZNF182,calibration
ZNF184,calibration
ZNF185,train
ZNF189,calibration
ZNF19,calibration
ZNF195,calibration
ZNF197,calibration
ZNF2,calibration
ZNF20,calibration
ZNF200,train
ZNF202,train
ZNF205,calibration
ZNF208,val
ZNF211,calibration
ZNF212,train
ZNF213,train
ZNF214,calibration
ZNF215,train
ZNF219,train
ZNF22,calibration
ZNF221,calibration
ZNF222,calibration
ZNF223,calibration
ZNF224,calibration
ZNF225,calibration
ZNF226,calibration
ZNF227,calibration
ZNF229,calibration
ZNF23,calibration
ZNF230,calibration
ZNF232,train
ZNF233,calibration
ZNF235,calibration
ZNF236,val
ZNF239,calibration
ZNF24,train
ZNF248,calibration
ZNF25,calibration
ZNF250,val
ZNF251,calibration
ZNF253,calibration
ZNF254,val
ZNF256,calibration
ZNF257,calibration
ZNF26,calibration
ZNF260,calibration
ZNF263,train
ZNF264,calibration
ZNF266,calibration
ZNF267,calibration
ZNF268,calibration
ZNF273,calibration
ZNF274,challenge
ZNF275,train
ZNF276,train
ZNF277,train
ZNF28,calibration
ZNF280A,train
ZNF280B,train
ZNF280C,train
ZNF280D,val
ZNF281,train
ZNF282,train
ZNF283,calibration
ZNF284,calibration
ZNF285,calibration
ZNF286A,calibration
ZNF286B,challenge
ZNF287,calibration
ZNF292,train
ZNF296,train
ZNF3,calibration
ZNF30,calibration
ZNF300,calibration
ZNF302,calibration
ZNF304,calibration
ZNF311,train
ZNF316,train
ZNF317,calibration
ZNF318,train
ZNF319,train
ZNF32,challenge
ZNF320,calibration
ZNF322,calibration
ZNF324,calibration
ZNF324B,calibration
ZNF326,train
ZNF329,calibration
ZNF331,calibration
ZNF333,train
ZNF334,calibration
ZNF337,calibration
ZNF33A,calibration
ZNF33B,calibration
ZNF34,calibration
ZNF343,calibration
ZNF345,val
ZNF346,val
ZNF347,calibration
ZNF35,calibration
ZNF350,calibration
ZNF354A,calibration
ZNF354B,calibration
ZNF354C,calibration
ZNF358,challenge
ZNF362,challenge
ZNF365,calibration
ZNF366,challenge
ZNF367,train
ZNF37A,calibration
ZNF382,calibration
ZNF383,calibration
ZNF384,challenge
ZNF385A,val
ZNF385B,val
ZNF385C,train
ZNF385D,val
ZNF391,calibration
ZNF394,train
ZNF395,train
ZNF396,train
ZNF397,train
ZNF398,train
ZNF404,calibration
ZNF408,val
ZNF41,calibration
ZNF410,train
ZNF414,val
ZNF415,calibration
ZNF416,calibration
ZNF417,calibration
ZNF418,calibration
ZNF419,calibration
ZNF420,val
ZNF423,train
ZNF425,calibration
ZNF426,calibration
ZNF428,challenge
ZNF429,calibration
ZNF43,val
ZNF430,calibration
ZNF431,calibration
ZNF432,calibration
ZNF433,calibration
ZNF436,calibration
ZNF438,calibration
ZNF439,calibration
ZNF44,calibration
ZNF440,calibration
ZNF441,calibration
ZNF442,calibration
ZNF443,calibration
ZNF444,val
ZNF445,train
ZNF446,train
ZNF449,train
ZNF45,calibration
ZNF451,train
ZNF454,calibration
ZNF460,calibration
ZNF461,calibration
ZNF462,train
ZNF467,train
ZNF468,calibration
ZNF469,train
ZNF470,calibration
ZNF471,calibration
ZNF473,calibration
ZNF474,val
ZNF479,calibration
ZNF48,calibration
ZNF480,calibration
ZNF483,calibration
ZNF484,calibration
ZNF485,calibration
ZNF486,calibration
ZNF488,val
ZNF490,calibration
ZNF491,calibration
ZNF492,calibration
ZNF493,val
ZNF496,train
ZNF497,train
ZNF500,train
ZNF501,challenge
ZNF502,calibration
ZNF503,challenge
ZNF506,calibration
ZNF507,train
ZNF510,calibration
ZNF512,train
ZNF512B,train
ZNF513,train
ZNF514,calibration
ZNF516,train
ZNF517,calibration
ZNF518A,calibration
ZNF518B,calibration
ZNF519,calibration
ZNF521,train
ZNF524,calibration
ZNF526,train
ZNF527,calibration
ZNF528,calibration
ZNF529,calibration
ZNF530,calibration
ZNF532,val
ZNF534,calibration
ZNF536,train
ZNF540,calibration
ZNF543,calibration
ZNF544,calibration
ZNF546,calibration
ZNF547,calibration
ZNF548,calibration
ZNF549,calibration
ZNF550,train
ZNF551,calibration
ZNF552,calibration
ZNF554,train
ZNF555,calibration
ZNF556,calibration
ZNF557,calibration
ZNF558,calibration
ZNF559,calibration
ZNF560,calibration
ZNF561,calibration
ZNF562,calibration
ZNF563,calibration
ZNF564,calibration
ZNF565,calibration
ZNF566,calibration
ZNF567,calibration
ZNF568,calibration
ZNF569,calibration
ZNF57,calibration
ZNF570,calibration
ZNF571,calibration
ZNF572,calibration
ZNF573,calibration
ZNF574,train
ZNF575,train
ZNF576,calibration
ZNF577,calibration
ZNF578,calibration
ZNF579,train
ZNF580,train
ZNF581,calibration
ZNF582,calibration
ZNF583,calibration
ZNF584,train
ZNF585A,calibration
ZNF585B,calibration
ZNF586,calibration
ZNF587,calibration
ZNF587B,train
ZNF589,train
ZNF592,train
ZNF593,calibration
ZNF594,val
ZNF595,val
ZNF596,calibration
ZNF597,train
ZNF598,calibration
ZNF599,calibration
ZNF600,calibration
ZNF605,calibration
ZNF606,calibration
ZNF607,calibration
ZNF608,calibration
ZNF610,calibration
ZNF611,calibration
ZNF613,calibration
ZNF614,calibration
ZNF615,calibration
ZNF616,calibration
ZNF618,train
ZNF619,train
ZNF620,calibration
ZNF621,train
ZNF622,train
ZNF623,calibration
ZNF624,calibration
ZNF625,calibration
ZNF626,calibration
ZNF627,calibration
ZNF628,train
ZNF629,val
ZNF630,calibration
ZNF638,train
ZNF639,val
ZNF641,train
ZNF644,calibration
ZNF646,train
ZNF648,calibration
ZNF649,calibration
ZNF652,train
ZNF653,train
ZNF655,calibration
ZNF658,calibration
ZNF660,calibration
ZNF662,calibration
ZNF664,val
ZNF665,calibration
ZNF667,calibration
ZNF669,train
ZNF670,calibration
ZNF671,calibration
ZNF672,train
ZNF674,calibration
ZNF675,calibration
ZNF676,val
ZNF677,calibration
ZNF678,val
ZNF680,calibration
ZNF681,calibration
ZNF682,calibration
ZNF683,val
ZNF684,calibration
ZNF687,train
ZNF688,train
ZNF689,train
ZNF69,calibration
ZNF691,train
ZNF692,challenge
ZNF695,calibration
ZNF696,calibration
ZNF697,train
ZNF699,calibration
ZNF7,calibration
ZNF70,calibration
ZNF700,calibration
ZNF701,calibration
ZNF703,challenge
ZNF704,train
ZNF705A,train
ZNF705B,train
ZNF705D,train
ZNF705EP,challenge
ZNF705G,train
ZNF706,train
ZNF707,calibration
ZNF708,calibration
ZNF71,val
ZNF710,challenge
ZNF711,train
ZNF713,calibration
ZNF714,calibration
ZNF716,calibration
ZNF717,calibration
ZNF718,calibration
ZNF721,val
ZNF726,calibration
ZNF727,calibration
ZNF728,calibration
ZNF729,val
ZNF730,calibration
ZNF732,calibration
ZNF736,calibration
ZNF737,calibration
ZNF74,calibration
ZNF740,challenge
ZNF746,train
ZNF747,train
ZNF749,calibration
ZNF750,train
ZNF75A,train
ZNF75D,train
ZNF76,val
ZNF761,calibration
ZNF764,train
ZNF765,calibration
ZNF766,calibration
ZNF768,val
ZNF77,calibration
ZNF770,train
ZNF771,train
ZNF772,calibration
ZNF773,calibration
ZNF774,val
ZNF775,calibration
ZNF776,calibration
ZNF777,challenge
ZNF778,calibration
ZNF780A,val
ZNF780B,val
ZNF781,challenge
ZNF782,calibration
ZNF783,train
ZNF784,train
ZNF785,calibration
ZNF786,calibration
ZNF787,train
ZNF789,calibration
ZNF79,val
ZNF790,calibration
ZNF791,calibration
ZNF792,calibration
ZNF793,calibration
ZNF799,calibration
ZNF8,train
ZNF80,calibration
ZNF800,train
ZNF804A,calibration
ZNF804B,calibration
ZNF805,calibration
ZNF808,calibration
ZNF81,calibration
ZNF813,calibration
ZNF814,calibration
ZNF816,calibration
ZNF821,train
ZNF823,calibration
ZNF827,val
ZNF829,calibration
ZNF83,calibration
ZNF835,val
ZNF836,calibration
ZNF837,calibration
ZNF839,train
ZNF84,calibration
ZNF841,calibration
ZNF843,val
ZNF844,calibration
ZNF845,calibration
ZNF846,calibration
ZNF85,calibration
ZNF850,val
ZNF852,calibration
ZNF853,train
ZNF860,calibration
ZNF862,val
ZNF865,train
ZNF875,calibration
ZNF878,calibration
ZNF879,calibration
ZNF880,calibration
ZNF883,val
ZNF888,calibration
ZNF891,train
ZNF90,calibration
ZNF91,val
ZNF92,calibration
ZNF93,val
ZNF98,calibration
ZNF99,val
ZNFX1,train
ZNG1A,val
ZNG1B,val
ZNG1C,val
ZNG1E,val
ZNHIT3,challenge
ZNRD2,challenge
ZNRF1,challenge
ZNRF2,challenge
ZNRF3,train
ZP3,challenge
ZPR1,train
ZRANB2,val
ZRANB3,train
ZRSR2,val
ZSCAN1,challenge
ZSCAN10,calibration
ZSCAN12,calibration
ZSCAN16,train
ZSCAN18,train
ZSCAN2,calibration
ZSCAN20,train
ZSCAN21,train
ZSCAN22,train
ZSCAN23,train
ZSCAN25,train
ZSCAN26,train
ZSCAN29,train
ZSCAN30,train
ZSCAN31,train
ZSCAN32,train
ZSCAN4,challenge
ZSCAN5A,train
ZSCAN5B,train
ZSCAN9,train
ZSWIM1,train
ZSWIM3,train
ZSWIM4,train
ZSWIM5,train
ZSWIM6,train
ZSWIM7,train
ZSWIM8,train
ZSWIM9,train
ZUP1,train
ZW10,challenge
ZWINT,challenge
ZXDA,train
ZXDB,train
ZXDC,train
ZYG11B,train
ZYX,calibration
ZZEF1,train
